Generation,Avg. fitness,Best fitness,Peak fitness,Hp contacts,Overlaps,Mutation rate
1103,8.005727816924349,28.0,31.0,28,0,2780
1104,7.8956902618266405,28.0,31.0,28,0,2772
1105,7.626334639226502,28.0,31.0,28,0,2764
1106,8.072126793259756,27.0,31.0,27,0,2754
1107,8.219986199740019,29.0,31.0,29,0,2791
1108,8.343270951267336,29.0,31.0,29,0,2810
1109,8.019639177247544,29.0,31.0,29,0,2816
1110,8.019072699956315,30.0,31.0,30,0,2820
1111,8.215780259358294,29.0,31.0,29,0,2773
1112,7.865985576531432,29.0,31.0,29,0,2739
1113,7.871772904629384,28.0,31.0,28,0,2710
1114,8.095295355005842,29.0,31.0,29,0,2673
1115,8.594928078054377,31.0,31.0,31,0,2638
1116,8.764223445855784,30.0,31.0,30,0,2628
1117,8.378069228772333,30.0,31.0,30,0,2691
1118,8.287235457726318,30.0,31.0,30,0,2746
1119,8.189003155459668,29.0,31.0,29,0,2739
1120,8.112268876589038,29.0,31.0,29,0,2712
1121,8.207722312707084,30.0,31.0,30,0,2674
1122,8.505389241528029,30.0,31.0,30,0,2675
1123,8.597504150657667,30.0,31.0,30,0,2667
1124,8.025874654488078,29.0,31.0,29,0,2690
1125,7.9012687185934025,30.0,31.0,30,0,2721
1126,8.146971674862629,30.0,31.0,30,0,2711
1127,8.516789127807014,30.0,31.0,30,0,2693
1128,8.356372839546035,30.0,31.0,30,0,2704
1129,8.292851166713104,30.0,31.0,30,0,2686
1130,8.570517919284224,29.0,31.0,29,0,2679
1131,7.9320543804815555,28.0,31.0,28,0,2649
1132,8.297610897259892,28.0,31.0,28,0,2650
1133,8.8540632142803,28.0,31.0,28,0,2609
1134,8.16672227320046,30.0,31.0,30,0,2651
1135,8.272914861087367,29.0,31.0,29,0,2664
1136,8.17935782523903,28.0,31.0,28,0,2698
1137,7.6162297888558825,27.0,31.0,27,0,2721
1138,7.747041829651503,27.0,31.0,27,0,2686
1139,7.858713613469657,27.0,31.0,27,0,2680
1140,8.156374809632137,27.0,31.0,27,0,2654
1141,8.121270767483983,27.0,31.0,27,0,2642
1142,7.980407662101759,28.0,31.0,28,0,2615
1143,8.085140012142126,30.0,31.0,30,0,2646
1144,8.335105122155067,28.0,31.0,28,0,2627
1145,8.074710865479966,28.0,31.0,28,0,2643
1146,8.177902824351072,28.0,31.0,28,0,2659
1147,8.029193542714554,29.0,31.0,29,0,2657
1148,8.060686065201487,29.0,31.0,29,0,2661
1149,7.929947172391088,29.0,31.0,29,0,2663
1150,8.379242973141967,29.0,31.0,29,0,2676
1151,8.409040897923271,29.0,31.0,29,0,2657
1152,8.448671457605625,29.0,31.0,29,0,2649
1153,8.306031172933025,29.0,31.0,29,0,2670
1154,8.246819121163314,29.0,31.0,29,0,2641
1155,8.033388876755795,29.0,31.0,29,0,2658
1156,8.323597903927084,29.0,31.0,29,0,2613
1157,8.365493119822753,28.0,31.0,28,0,2617
1158,8.463886274686448,28.0,31.0,28,0,2633
1159,8.37434629965824,28.0,31.0,28,0,2634
1160,8.599786141235946,30.0,31.0,30,0,2611
1161,8.666007551429932,28.0,31.0,28,0,2640
1162,8.377667270264666,28.0,31.0,28,0,2660
1163,8.679644236946586,30.0,31.0,30,0,2671
1164,8.523506775756898,30.0,31.0,30,0,2699
1165,8.062073463747787,29.0,31.0,29,0,2757
1166,7.865341291425777,31.0,31.0,31,0,2768
1167,8.056610254685737,30.0,31.0,30,0,2778
1168,8.269688362405091,29.0,31.0,29,0,2763
1169,8.337694929388743,30.0,31.0,30,0,2773
1170,8.406281638025472,31.0,31.0,31,0,2775
1171,8.343903635666418,31.0,31.0,31,0,2754
1172,8.077191639375412,31.0,31.0,31,0,2756
1173,8.269102641039268,31.0,31.0,31,0,2732
1174,8.24279326395982,31.0,31.0,31,0,2696
1175,8.426517525992674,32.0,32.0,32,0,2668
1176,8.4319972811806,32.0,32.0,32,0,2693
1177,8.23321384610569,31.0,32.0,31,0,2709
1178,7.910775706530781,31.0,32.0,31,0,2749
1179,8.377673997081763,31.0,32.0,31,0,2759
1180,8.066646576456645,31.0,32.0,31,0,2751
1181,7.904280755556388,31.0,32.0,31,0,2783
1182,8.134483697790264,31.0,32.0,31,0,2791
1183,8.030535524605826,31.0,32.0,31,0,2774
1184,7.784879286899265,31.0,32.0,31,0,2770
1185,7.71301472811485,31.0,32.0,31,0,2763
1186,7.950326564421481,29.0,32.0,29,0,2742
1187,7.950529210275903,29.0,32.0,29,0,2751
1188,7.529202999576717,29.0,32.0,29,0,2734
1189,7.99656180575677,31.0,32.0,31,0,2729
1190,7.850525468032286,31.0,32.0,31,0,2726
1191,8.315869176091143,32.0,32.0,32,0,2703
1192,7.9795254756638485,31.0,32.0,31,0,2738
1193,7.535904757579534,30.0,32.0,30,0,2783
1194,7.519237111937547,29.0,32.0,29,0,2811
1195,7.150412412838181,29.0,32.0,29,0,2796
1196,7.668369442444902,29.0,32.0,29,0,2784
1197,7.3973232901871215,29.0,32.0,29,0,2737
1198,7.515469998289133,29.0,32.0,29,0,2784
1199,7.45378314163524,29.0,32.0,29,0,2788
1200,7.414001851534249,29.0,32.0,29,0,2745
1201,7.731118925404055,30.0,32.0,30,0,2730
1202,7.705257207639345,30.0,32.0,30,0,2689
1203,7.999909191336329,30.0,32.0,30,0,2690
1204,8.334441466152322,30.0,32.0,30,0,2705
1205,7.932013819880481,30.0,32.0,30,0,2699
1206,8.295298521632514,30.0,32.0,30,0,2727
1207,8.190386506126192,31.0,32.0,31,0,2722
1208,8.266388773528252,31.0,32.0,31,0,2729
1209,8.113868947470335,30.0,32.0,30,0,2740
1210,7.9738108809757655,31.0,32.0,31,0,2745
1211,7.845183383473461,31.0,32.0,31,0,2723
1212,8.327321183740276,30.0,32.0,30,0,2728
1213,8.23795125085491,32.0,32.0,32,0,2706
1214,8.159346947135559,31.0,32.0,31,0,2726
1215,8.045802069895869,31.0,32.0,31,0,2717
1216,7.816940935935381,30.0,32.0,30,0,2681
1217,7.91854626962897,30.0,32.0,30,0,2702
1218,8.256538678358812,30.0,32.0,30,0,2716
1219,8.25367964932561,30.0,32.0,30,0,2708
1220,8.321523345248183,30.0,32.0,30,0,2736
1221,7.96469990050786,30.0,32.0,30,0,2734
1222,8.18826568402016,31.0,32.0,31,0,2764
1223,8.057039492381078,31.0,32.0,31,0,2765
1224,7.8394465631751284,31.0,32.0,31,0,2779
1225,8.223487932744133,29.0,32.0,29,0,2759
1226,8.421603034815462,31.0,32.0,31,0,2722
1227,8.010323635053355,31.0,32.0,31,0,2747
1228,8.123033518344823,31.0,32.0,31,0,2764
1229,8.077368155453513,31.0,32.0,31,0,2770
1230,7.732749079339063,31.0,32.0,31,0,2777
1231,7.573978657312283,31.0,32.0,31,0,2766
1232,7.5169785252491765,26.0,32.0,26,0,2760
1233,7.543028863523742,29.0,32.0,29,0,2774
1234,7.801539359614146,31.0,32.0,31,0,2715
1235,8.158750184161901,31.0,32.0,31,0,2679
1236,8.018371814597163,31.0,32.0,31,0,2686
1237,8.13864071715836,31.0,32.0,31,0,2707
1238,7.8809811802289635,31.0,32.0,31,0,2664
1239,8.144149045757,31.0,32.0,31,0,2653
1240,7.939807615002347,31.0,32.0,31,0,2657
1241,8.159347011539221,29.0,32.0,29,0,2676
1242,7.931550671474595,29.0,32.0,29,0,2655
1243,8.129471770239556,29.0,32.0,29,0,2649
1244,8.62121586867575,28.0,32.0,28,0,2606
1245,8.710332723817263,29.0,32.0,29,0,2592
1246,8.252399358901705,29.0,32.0,29,0,2596
1247,8.391416682451002,29.0,32.0,29,0,2600
1248,8.738408354821598,29.0,32.0,29,0,2582
1249,8.714699747701076,29.0,32.0,29,0,2581
1250,8.560600706760074,29.0,32.0,29,0,2593
1251,8.341587039768168,29.0,32.0,29,0,2606
1252,8.358205537516964,29.0,32.0,29,0,2597
1253,8.408755429031048,29.0,32.0,29,0,2573
1254,8.465256173364969,29.0,32.0,29,0,2562
1255,8.27536148288663,29.0,32.0,29,0,2595
1256,8.272021512281889,31.0,32.0,31,0,2579
1257,8.71180190235431,32.0,32.0,32,0,2592
1258,8.75960924527163,32.0,32.0,32,0,2616
1259,8.380799147764412,32.0,32.0,32,0,2639
1260,8.282166589710547,31.0,32.0,31,0,2643
1261,8.433261951515727,31.0,32.0,31,0,2622
1262,8.517069661536832,32.0,32.0,32,0,2612
1263,8.558260691259713,31.0,32.0,31,0,2603
1264,8.823862135002594,29.0,32.0,29,0,2633
1265,8.55341821385999,28.0,32.0,28,0,2642
1266,8.306302834155032,29.0,32.0,29,0,2655
1267,8.59801227731239,29.0,32.0,29,0,2648
1268,8.376266586423824,29.0,32.0,29,0,2647
1269,8.469076695758773,32.0,32.0,32,0,2649
1270,8.585686812002496,32.0,32.0,32,0,2659
1271,8.90872169837918,31.0,32.0,31,0,2628
1272,8.495357834086672,32.0,32.0,32,0,2640
1273,8.546645158865827,32.0,32.0,32,0,2635
1274,8.48289071251997,32.0,32.0,32,0,2640
1275,8.430849405362773,32.0,32.0,32,0,2636
1276,8.348255461816835,28.0,32.0,28,0,2648
1277,8.396369764589837,28.0,32.0,28,0,2640
1278,8.449461951309562,31.0,32.0,31,0,2625
1279,8.788498258084754,29.0,32.0,29,0,2606
1280,8.827746670784933,30.0,32.0,30,0,2625
1281,8.52928121586033,31.0,32.0,31,0,2639
1282,8.56855733105011,31.0,32.0,31,0,2636
1283,8.7353331528506,28.0,32.0,28,0,2672
1284,8.365422697901364,28.0,32.0,28,0,2682
1285,8.867296643665254,28.0,32.0,28,0,2709
1286,8.391452820455456,31.0,32.0,31,0,2687
1287,8.48854518654138,28.0,32.0,28,0,2675
1288,8.083505201005172,28.0,32.0,28,0,2701
1289,8.057582158321859,28.0,32.0,28,0,2709
1290,8.161099405382977,30.0,32.0,30,0,2669
1291,8.440136633765597,30.0,32.0,30,0,2642
1292,8.156356619296355,29.0,32.0,29,0,2633
1293,8.31194016357935,30.0,32.0,30,0,2635
1294,8.187108790291983,28.0,32.0,28,0,2624
1295,8.104525327203797,28.0,32.0,28,0,2642
1296,8.737783266501406,28.0,32.0,28,0,2624
1297,8.261284253004575,28.0,32.0,28,0,2637
1298,8.47850008905215,28.0,32.0,28,0,2639
1299,8.389253978644204,28.0,32.0,28,0,2632
1300,8.625623760759902,28.0,32.0,28,0,2623
1301,8.549898818840576,28.0,32.0,28,0,2622
1302,8.31417085227278,28.0,32.0,28,0,2634
1303,8.292035896779893,28.0,32.0,28,0,2652
1304,8.516798567305825,28.0,32.0,28,0,2637
1305,8.992452489261124,27.0,32.0,27,0,2613
1306,8.623935363431857,28.0,32.0,28,0,2603
1307,8.910733755584811,28.0,32.0,28,0,2619
1308,8.330301829122815,29.0,32.0,29,0,2636
1309,7.888861397681857,29.0,32.0,29,0,2674
1310,7.909541045303419,27.0,32.0,27,0,2681
1311,8.216927720556566,30.0,32.0,30,0,2648
1312,8.364184795674038,32.0,32.0,32,0,2608
1313,8.507616372089753,28.0,32.0,28,0,2629
1314,8.523235351150294,28.0,32.0,28,0,2645
1315,8.511445217541612,29.0,32.0,29,0,2623
1316,8.231801281698711,29.0,32.0,29,0,2647
1317,8.309480397328844,28.0,32.0,28,0,2676
1318,8.435929022365762,28.0,32.0,28,0,2633
1319,8.628006551039444,29.0,32.0,29,0,2644
1320,8.318076239175276,30.0,32.0,30,0,2665
1321,7.99924721485457,29.0,32.0,29,0,2706
1322,7.846040747702519,29.0,32.0,29,0,2692
1323,7.902616230066036,29.0,32.0,29,0,2658
1324,7.938871862451228,29.0,32.0,29,0,2647
1325,8.38022330916556,29.0,32.0,29,0,2641
1326,8.456977396361827,29.0,32.0,29,0,2643
1327,8.271117726341684,28.0,32.0,28,0,2668
1328,7.701998724587411,29.0,32.0,29,0,2729
1329,7.672405432285769,29.0,32.0,29,0,2735
1330,7.870228087658915,27.0,32.0,27,0,2700
1331,8.071116511809596,29.0,32.0,29,0,2688
1332,8.122424649970847,29.0,32.0,29,0,2723
1333,7.84677584240745,29.0,32.0,29,0,2724
1334,7.775437282326967,29.0,32.0,29,0,2720
1335,8.091100911350251,27.0,32.0,27,0,2679
1336,8.237994581215107,27.0,32.0,27,0,2688
1337,8.25014855269761,28.0,32.0,28,0,2676
1338,8.306485069377143,30.0,32.0,30,0,2682
1339,8.273860453717159,30.0,32.0,30,0,2675
1340,8.164937784637118,30.0,32.0,30,0,2683
1341,8.299298779170481,29.0,32.0,29,0,2668
1342,8.403206426927532,29.0,32.0,29,0,2647
1343,8.650630356251249,30.0,32.0,30,0,2631
1344,8.552067806495636,30.0,32.0,30,0,2587
1345,8.054197224337821,30.0,32.0,30,0,2632
1346,8.62671348330762,30.0,32.0,30,0,2612
1347,8.535367339075796,30.0,32.0,30,0,2594
1348,8.416795882532895,30.0,32.0,30,0,2592
1349,8.800703126842832,30.0,32.0,30,0,2580
1350,8.600207124726058,29.0,32.0,29,0,2621
1351,8.248234164906465,30.0,32.0,30,0,2635
1352,8.680557090269799,31.0,32.0,31,0,2587
1353,8.189475175376115,30.0,32.0,30,0,2596
1354,8.242606683237126,30.0,32.0,30,0,2610
1355,8.476313340942566,30.0,32.0,30,0,2573
1356,8.31153088394227,30.0,32.0,30,0,2517
1357,8.437201098111611,29.0,32.0,29,0,2499
1358,8.828798728992286,29.0,32.0,29,0,2505
1359,8.88983269047499,29.0,32.0,29,0,2492
1360,8.540595985196314,30.0,32.0,30,0,2497
1361,8.38422743407038,30.0,32.0,30,0,2511
1362,8.459149144383911,30.0,32.0,30,0,2498
1363,8.73987742789521,30.0,32.0,30,0,2512
1364,8.375962264632427,29.0,32.0,29,0,2538
1365,8.51165886330059,29.0,32.0,29,0,2573
1366,8.791039888938055,29.0,32.0,29,0,2564
1367,8.36302533209322,29.0,32.0,29,0,2573
1368,8.618175315471413,29.0,32.0,29,0,2617
1369,8.450466557444761,29.0,32.0,29,0,2621
1370,8.584898267064604,29.0,32.0,29,0,2633
1371,8.43514465044934,29.0,32.0,29,0,2629
1372,8.093255250989122,28.0,32.0,28,0,2656
1373,8.0480748631216,29.0,32.0,29,0,2680
1374,8.205635987566955,28.0,32.0,28,0,2706
1375,7.913851763935891,29.0,32.0,29,0,2711
1376,8.058682434486876,32.0,32.0,32,0,2733
1377,8.206490283780553,29.0,32.0,29,0,2718
1378,8.078401067336033,31.0,32.0,31,0,2731
1379,8.547095956270976,29.0,32.0,29,0,2707
1380,8.374256248025306,29.0,32.0,29,0,2713
1381,8.720916686231124,29.0,32.0,29,0,2721
1382,8.191409277160009,29.0,32.0,29,0,2701
1383,8.367149452465899,29.0,32.0,29,0,2691
1384,8.657377980495065,29.0,32.0,29,0,2681
1385,8.395228470147236,29.0,32.0,29,0,2702
1386,8.023038709781293,29.0,32.0,29,0,2687
1387,8.65541010020058,29.0,32.0,29,0,2660
1388,8.578869120600679,29.0,32.0,29,0,2674
1389,8.751445018174328,29.0,32.0,29,0,2662
1390,8.671132564111831,29.0,32.0,29,0,2675
1391,8.728497351275873,28.0,32.0,28,0,2679
1392,8.656534136479818,30.0,32.0,30,0,2652
1393,8.715426340717471,29.0,32.0,29,0,2630
1394,8.037784673636533,29.0,32.0,29,0,2653
1395,9.058269532711313,29.0,32.0,29,0,2631
1396,8.773915135288933,29.0,32.0,29,0,2619
1397,8.58813724600139,29.0,32.0,29,0,2648
1398,8.429438560485831,29.0,32.0,29,0,2641
1399,8.559375655122956,29.0,32.0,29,0,2621
1400,8.61987531109999,29.0,32.0,29,0,2612
1401,8.739563942318012,29.0,32.0,29,0,2624
1402,8.45921843300312,29.0,32.0,29,0,2619
1403,8.359009629743992,29.0,32.0,29,0,2625
1404,8.116354703413675,29.0,32.0,29,0,2631
1405,8.694634588965094,31.0,32.0,31,0,2637
1406,8.73632503085763,29.0,32.0,29,0,2618
1407,8.628120795802806,29.0,32.0,29,0,2612
1408,8.578365763383568,29.0,32.0,29,0,2587
1409,8.544004299961852,30.0,32.0,30,0,2574
1410,8.24113936230763,29.0,32.0,29,0,2595
1411,8.422388389612758,30.0,32.0,30,0,2633
1412,8.507379153202852,30.0,32.0,30,0,2615
1413,8.545321435470123,30.0,32.0,30,0,2626
1414,8.831044011319605,30.0,32.0,30,0,2640
1415,8.793042799718304,31.0,32.0,31,0,2647
1416,8.57966701824716,31.0,32.0,31,0,2676
1417,8.428848758423854,31.0,32.0,31,0,2683
1418,8.644594323024148,31.0,32.0,31,0,2705
1419,8.708679047149946,31.0,32.0,31,0,2724
1420,8.247119667670876,31.0,32.0,31,0,2726
1421,8.259649188831414,31.0,32.0,31,0,2747
1422,8.108219001106063,31.0,32.0,31,0,2779
1423,8.701784972717537,31.0,32.0,31,0,2758
1424,8.43058596901312,31.0,32.0,31,0,2752
1425,8.609303360836462,31.0,32.0,31,0,2711
1426,8.458273603697254,30.0,32.0,30,0,2723
1427,8.721446309229753,30.0,32.0,30,0,2708
1428,8.627582156418676,30.0,32.0,30,0,2684
1429,8.7501176526616,30.0,32.0,30,0,2660
1430,8.507039321685932,31.0,32.0,31,0,2653
1431,8.704971814427738,30.0,32.0,30,0,2667
1432,8.47055923131609,31.0,32.0,31,0,2695
1433,8.11515861604199,31.0,32.0,31,0,2710
1434,8.479419214004109,31.0,32.0,31,0,2685
1435,8.689272851942425,31.0,32.0,31,0,2663
1436,8.475886306123083,31.0,32.0,31,0,2676
1437,8.452766015714747,32.0,32.0,32,0,2685
1438,8.331459697768535,31.0,32.0,31,0,2685
1439,8.77140975638779,31.0,32.0,31,0,2669
1440,8.794404201301157,31.0,32.0,31,0,2671
1441,8.101557233299099,31.0,32.0,31,0,2683
1442,8.465734140922615,30.0,32.0,30,0,2708
1443,8.430082564779756,31.0,32.0,31,0,2727
1444,8.453857386676878,31.0,32.0,31,0,2711
1445,8.765427735494121,31.0,32.0,31,0,2701
1446,8.683745222646913,31.0,32.0,31,0,2691
1447,8.43543270199601,31.0,32.0,31,0,2722
1448,8.591872982079755,31.0,32.0,31,0,2713
1449,8.33233669021713,31.0,32.0,31,0,2671
1450,8.340023922790627,32.0,32.0,32,0,2691
1451,8.156384902862342,31.0,32.0,31,0,2683
1452,8.488209514912516,31.0,32.0,31,0,2645
1453,8.374707244907544,32.0,32.0,32,0,2623
1454,8.671486161089122,31.0,32.0,31,0,2631
1455,8.518238614287487,34.0,34.0,34,0,2625
1456,8.721651496440867,34.0,34.0,34,0,2634
1457,8.845727925295822,32.0,34.0,32,0,2633
1458,8.723369936672405,32.0,34.0,32,0,2651
1459,8.517695023673452,32.0,34.0,32,0,2670
1460,8.683443918437701,32.0,34.0,32,0,2714
1461,8.86308500916278,33.0,34.0,33,0,2714
1462,9.006256336745842,33.0,34.0,33,0,2699
1463,8.869948079591172,33.0,34.0,33,0,2697
1464,8.713338135083422,33.0,34.0,33,0,2705
1465,8.888938280273976,33.0,34.0,33,0,2699
1466,8.598452627617377,34.0,34.0,34,0,2711
1467,8.39296522749331,34.0,34.0,34,0,2737
1468,8.484534011589828,34.0,34.0,34,0,2709
1469,8.849214600887752,32.0,34.0,32,0,2689
1470,8.579593558602598,33.0,34.0,33,0,2695
1471,8.669402774884254,33.0,34.0,33,0,2685
1472,8.82511458455095,33.0,34.0,33,0,2696
1473,8.544039855332148,33.0,34.0,33,0,2687
1474,8.530204384837884,34.0,34.0,34,0,2707
1475,8.188971393555795,33.0,34.0,33,0,2726
1476,8.486188921839137,33.0,34.0,33,0,2709
1477,8.638523269838633,34.0,34.0,34,0,2668
1478,8.44485445268491,34.0,34.0,34,0,2654
1479,9.029901728114426,34.0,34.0,34,0,2684
1480,8.50302545564395,33.0,34.0,33,0,2696
1481,8.557831952630865,33.0,34.0,33,0,2718
1482,8.728865711897106,33.0,34.0,33,0,2716
1483,8.639594782093734,33.0,34.0,33,0,2726
1484,8.833774910709906,33.0,34.0,33,0,2728
1485,8.762373229808222,33.0,34.0,33,0,2735
1486,8.760710511373738,32.0,34.0,32,0,2715
1487,8.861338055795489,33.0,34.0,33,0,2693
1488,8.728161144924927,32.0,34.0,32,0,2703
1489,8.491916243026177,31.0,34.0,31,0,2727
1490,8.42804763596443,32.0,34.0,32,0,2727
1491,8.535944896616549,32.0,34.0,32,0,2694
1492,8.89547441328185,32.0,34.0,32,0,2680
1493,8.773987289330705,33.0,34.0,33,0,2685
1494,8.741254113121249,33.0,34.0,33,0,2720
1495,8.599261058611207,33.0,34.0,33,0,2746
1496,8.5521360065759,33.0,34.0,33,0,2767
1497,8.75262782138785,30.0,34.0,30,0,2725
1498,8.541556419231968,34.0,34.0,34,0,2734
1499,8.360393066796192,34.0,34.0,34,0,2739
1500,8.278796093529023,32.0,34.0,32,0,2722
1501,8.442318668523082,32.0,34.0,32,0,2719
1502,8.322686374488194,32.0,34.0,32,0,2688
1503,8.6530827545068,34.0,34.0,34,0,2670
1504,9.045981611690879,34.0,34.0,34,0,2654
1505,8.996937742374019,33.0,34.0,33,0,2654
1506,9.007228183383303,33.0,34.0,33,0,2666
1507,9.053552176717831,31.0,34.0,31,0,2688
1508,8.751930823273428,33.0,34.0,33,0,2723
1509,9.0534885520496,33.0,34.0,33,0,2695
1510,8.575294282510667,33.0,34.0,33,0,2679
1511,8.714396260235166,32.0,34.0,32,0,2699
1512,8.662069510036543,32.0,34.0,32,0,2661
1513,8.644738597130527,32.0,34.0,32,0,2714
1514,8.747512551874845,32.0,34.0,32,0,2724
1515,8.65655845547827,33.0,34.0,33,0,2694
1516,8.548227524104645,33.0,34.0,33,0,2709
1517,8.462863427442445,33.0,34.0,33,0,2715
1518,8.860991531213045,33.0,34.0,33,0,2720
1519,8.653589441479218,33.0,34.0,33,0,2748
1520,8.64473645587837,33.0,34.0,33,0,2733
1521,8.33083349548368,33.0,34.0,33,0,2752
1522,8.283423181375667,32.0,34.0,32,0,2712
1523,8.330029246749465,32.0,34.0,32,0,2681
1524,8.403054465878505,33.0,34.0,33,0,2677
1525,8.37944093455933,33.0,34.0,33,0,2651
1526,8.530644865399621,33.0,34.0,33,0,2667
1527,8.688989855192244,33.0,34.0,33,0,2654
1528,8.78954795664789,33.0,34.0,33,0,2686
1529,8.762198831900355,33.0,34.0,33,0,2703
1530,8.793547488852298,33.0,34.0,33,0,2700
1531,8.989528505354778,33.0,34.0,33,0,2702
1532,8.490262155745674,34.0,34.0,34,0,2731
1533,8.211108293315583,34.0,34.0,34,0,2793
1534,8.070961844214917,34.0,34.0,34,0,2790
1535,8.243254359558868,31.0,34.0,31,0,2785
1536,8.147018524887486,32.0,34.0,32,0,2789
1537,8.242688418069502,30.0,34.0,30,0,2745
1538,8.573069951595073,31.0,34.0,31,0,2737
1539,8.547199300551688,31.0,34.0,31,0,2716
1540,7.806524818479955,31.0,34.0,31,0,2708
1541,8.163316282706077,31.0,34.0,31,0,2718
1542,8.273250784794671,33.0,34.0,33,0,2722
1543,8.299566762299461,33.0,34.0,33,0,2700
1544,8.492906341172507,34.0,34.0,34,0,2702
1545,8.39872849628911,32.0,34.0,32,0,2701
1546,8.425777175545416,34.0,34.0,34,0,2696
1547,8.515932229607046,32.0,34.0,32,0,2685
1548,8.367423873636035,32.0,34.0,32,0,2699
1549,8.622291617618894,32.0,34.0,32,0,2692
1550,8.658946810641657,32.0,34.0,32,0,2701
1551,8.724436922565571,30.0,34.0,30,0,2717
1552,8.347429450414792,33.0,34.0,33,0,2737
1553,8.196769082153125,31.0,34.0,31,0,2738
1554,8.150256521208139,32.0,34.0,32,0,2746
1555,8.549602669747358,32.0,34.0,32,0,2721
1556,8.44510152273873,31.0,34.0,31,0,2717
1557,8.023789808230038,30.0,34.0,30,0,2719
1558,8.227429341622143,31.0,34.0,31,0,2715
1559,8.342871979734532,29.0,34.0,29,0,2684
1560,8.537966870961652,33.0,34.0,33,0,2689
1561,8.523214228915355,32.0,34.0,32,0,2675
1562,8.035300052690495,32.0,34.0,32,0,2687
1563,8.51722393851781,32.0,34.0,32,0,2701
1564,8.523561949928585,31.0,34.0,31,0,2648
1565,8.881671755549016,31.0,34.0,31,0,2680
1566,8.374101773622485,31.0,34.0,31,0,2681
1567,8.57978299478889,31.0,34.0,31,0,2697
1568,8.418431108807965,32.0,34.0,32,0,2699
1569,8.524097630846297,31.0,34.0,31,0,2709
1570,8.374770574145215,31.0,34.0,31,0,2727
1571,8.677131825458368,33.0,34.0,33,0,2734
1572,8.498194066078465,33.0,34.0,33,0,2745
1573,8.316001736641153,34.0,34.0,34,0,2789
1574,8.610790733769187,34.0,34.0,34,0,2817
1575,7.946917277744392,32.0,34.0,32,0,2813
1576,8.387647527841063,31.0,34.0,31,0,2832
1577,8.010875795644905,31.0,34.0,31,0,2823
1578,8.179548851465368,30.0,34.0,30,0,2798
1579,8.311125137426119,31.0,34.0,31,0,2791
1580,7.991531196938395,31.0,34.0,31,0,2797
1581,8.141957267030387,31.0,34.0,31,0,2805
1582,8.030087884742075,33.0,34.0,33,0,2797
1583,8.4932320088773,31.0,34.0,31,0,2754
1584,8.616402694906942,31.0,34.0,31,0,2744
1585,8.29353084600712,31.0,34.0,31,0,2752
1586,7.894617723113747,29.0,34.0,29,0,2782
1587,8.303790984379928,29.0,34.0,29,0,2760
1588,8.298267110735756,29.0,34.0,29,0,2762
1589,8.288323571975077,30.0,34.0,30,0,2752
1590,8.259172888043247,30.0,34.0,30,0,2752
1591,8.492470192704564,33.0,34.0,33,0,2712
1592,8.244811134314464,30.0,34.0,30,0,2689
1593,8.460659794464137,31.0,34.0,31,0,2712
1594,8.647206122695207,31.0,34.0,31,0,2682
1595,8.59745777627561,31.0,34.0,31,0,2707
1596,8.59854711025223,33.0,34.0,33,0,2718
1597,8.449491413100839,33.0,34.0,33,0,2722
1598,8.688407481021247,29.0,34.0,29,0,2716
1599,8.151723756811503,30.0,34.0,30,0,2716
1600,8.752318063121148,30.0,34.0,30,0,2677
1601,8.892686474866874,32.0,34.0,32,0,2661
1602,8.793583255064,30.0,34.0,30,0,2666
1603,8.875601562192154,34.0,34.0,34,0,2669
1604,8.798449355659498,32.0,34.0,32,0,2681
1605,8.606098786043443,30.0,34.0,30,0,2672
1606,8.633306993069315,30.0,34.0,30,0,2680
1607,8.525608335243119,30.0,34.0,30,0,2698
1608,8.950378790720634,30.0,34.0,30,0,2728
1609,8.753708629386216,31.0,34.0,31,0,2735
1610,8.744769693540063,31.0,34.0,31,0,2729
1611,8.310067325176272,31.0,34.0,31,0,2734
1612,8.689676283882658,34.0,34.0,34,0,2717
1613,8.927694873393351,34.0,34.0,34,0,2706
1614,9.292817454577309,34.0,34.0,34,0,2741
1615,9.036168089198027,34.0,34.0,34,0,2761
1616,8.855920672288903,32.0,34.0,32,0,2817
1617,8.524312947409582,32.0,34.0,32,0,2845
1618,8.482007022295,31.0,34.0,31,0,2827
1619,8.440433528503712,30.0,34.0,30,0,2779
1620,8.409013032295613,34.0,34.0,34,0,2777
1621,8.487592058745328,34.0,34.0,34,0,2750
1622,8.760441502854436,33.0,34.0,33,0,2698
1623,9.255566252436255,34.0,34.0,34,0,2681
1624,9.056320266879808,34.0,34.0,34,0,2675
1625,8.870056050944907,34.0,34.0,34,0,2679
1626,9.249306576646566,34.0,34.0,34,0,2663
1627,8.822354515070192,34.0,34.0,34,0,2669
1628,9.095308863233864,34.0,34.0,34,0,2663
1629,8.836398388866995,34.0,34.0,34,0,2682
1630,8.497493726941839,34.0,34.0,34,0,2736
1631,8.622327392522292,34.0,34.0,34,0,2757
1632,8.434751588378127,32.0,34.0,32,0,2742
1633,8.533389387703227,32.0,34.0,32,0,2734
1634,8.513676404619593,32.0,34.0,32,0,2714
1635,8.797820682087892,34.0,34.0,34,0,2714
1636,8.911621022399395,32.0,34.0,32,0,2725
1637,8.964746190095466,34.0,34.0,34,0,2703
1638,8.943028174099894,34.0,34.0,34,0,2684
